run_accession	sample_accession	collection_date	fastq_ftp	country
SRR12528805	SAMN15917393	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/005/SRR12528805/SRR12528805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/005/SRR12528805/SRR12528805_2.fastq.gz	Australia: Victoria
SRR12528809	SAMN15917389	2020-07-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/009/SRR12528809/SRR12528809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/009/SRR12528809/SRR12528809_2.fastq.gz	Australia: Victoria
SRR12528814	SAMN15916584	2020-06-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/014/SRR12528814/SRR12528814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/014/SRR12528814/SRR12528814_2.fastq.gz	Australia: Victoria
SRR12528815	SAMN15917384	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12528815/SRR12528815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12528815/SRR12528815_2.fastq.gz	Australia: Victoria
SRR12528847	SAMN15916555	2020-06-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/047/SRR12528847/SRR12528847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/047/SRR12528847/SRR12528847_2.fastq.gz	Australia: Victoria
SRR12528857	SAMN15916539	2020-06-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/057/SRR12528857/SRR12528857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/057/SRR12528857/SRR12528857_2.fastq.gz	Australia: Victoria
SRR12528860	SAMN15916932	2020-07-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/060/SRR12528860/SRR12528860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/060/SRR12528860/SRR12528860_2.fastq.gz	Australia: Victoria
SRR12528861	SAMN15916931	2020-07-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/061/SRR12528861/SRR12528861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/061/SRR12528861/SRR12528861_2.fastq.gz	Australia: Victoria
SRR12528874	SAMN15916919	2020-07-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/074/SRR12528874/SRR12528874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/074/SRR12528874/SRR12528874_2.fastq.gz	Australia: Victoria
SRR12528879	SAMN15916537	2020-06-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/079/SRR12528879/SRR12528879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/079/SRR12528879/SRR12528879_2.fastq.gz	Australia: Victoria
SRR12528886	SAMN15916908	2020-07-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/086/SRR12528886/SRR12528886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/086/SRR12528886/SRR12528886_2.fastq.gz	Australia: Victoria
SRR12528888	SAMN15916906	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/088/SRR12528888/SRR12528888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/088/SRR12528888/SRR12528888_2.fastq.gz	Australia: Victoria
SRR12528892	SAMN15916903	2020-07-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/092/SRR12528892/SRR12528892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/092/SRR12528892/SRR12528892_2.fastq.gz	Australia: Victoria
SRR12528893	SAMN15916902	2020-07-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/093/SRR12528893/SRR12528893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/093/SRR12528893/SRR12528893_2.fastq.gz	Australia: Victoria
SRR12528897	SAMN15916898	2020-07-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/097/SRR12528897/SRR12528897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/097/SRR12528897/SRR12528897_2.fastq.gz	Australia: Victoria
SRR12528904	SAMN15916719	2020-06-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/004/SRR12528904/SRR12528904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/004/SRR12528904/SRR12528904_2.fastq.gz	Australia: Victoria
SRR12528905	SAMN15916718	2020-07-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/005/SRR12528905/SRR12528905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/005/SRR12528905/SRR12528905_2.fastq.gz	Australia: Victoria
SRR12528920	SAMN15916516	2020-07-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/020/SRR12528920/SRR12528920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/020/SRR12528920/SRR12528920_2.fastq.gz	Australia: Victoria
SRR12528925	SAMN15917349	2020-07-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/025/SRR12528925/SRR12528925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/025/SRR12528925/SRR12528925_2.fastq.gz	Australia: Victoria
SRR12528933	SAMN15917342	2020-07-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/033/SRR12528933/SRR12528933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/033/SRR12528933/SRR12528933_2.fastq.gz	Australia: Victoria
SRR12528965	SAMN15917054	2020-07-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/065/SRR12528965/SRR12528965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/065/SRR12528965/SRR12528965_2.fastq.gz	Australia: Victoria
SRR12528966	SAMN15917053	2020-07-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/066/SRR12528966/SRR12528966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/066/SRR12528966/SRR12528966_2.fastq.gz	Australia: Victoria
SRR12528970	SAMN15917049	2020-07-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/070/SRR12528970/SRR12528970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/070/SRR12528970/SRR12528970_2.fastq.gz	Australia: Victoria
SRR12528972	SAMN15917047	2020-07-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/072/SRR12528972/SRR12528972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/072/SRR12528972/SRR12528972_2.fastq.gz	Australia: Victoria
SRR12528977	SAMN15916870	2020-07-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/077/SRR12528977/SRR12528977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/077/SRR12528977/SRR12528977_2.fastq.gz	Australia: Victoria
SRR12528996	SAMN15916853	2020-07-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/096/SRR12528996/SRR12528996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/096/SRR12528996/SRR12528996_2.fastq.gz	Australia: Victoria
SRR12529015	SAMN15916597	2020-06-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12529015/SRR12529015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12529015/SRR12529015_2.fastq.gz	Australia: Victoria
SRR12529016	SAMN15916596	2020-06-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/016/SRR12529016/SRR12529016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/016/SRR12529016/SRR12529016_2.fastq.gz	Australia: Victoria
SRR12529017	SAMN15916595	2020-06-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/017/SRR12529017/SRR12529017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/017/SRR12529017/SRR12529017_2.fastq.gz	Australia: Victoria
SRR12529415	SAMN15918519	2020-07-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12529415/SRR12529415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12529415/SRR12529415_2.fastq.gz	Australia: Victoria
SRR12529417	SAMN15919372	2020-04-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/017/SRR12529417/SRR12529417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/017/SRR12529417/SRR12529417_2.fastq.gz	Australia: Victoria
SRR12529425	SAMN15919062	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/025/SRR12529425/SRR12529425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/025/SRR12529425/SRR12529425_2.fastq.gz	Australia: Victoria
SRR12529429	SAMN15919058	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/029/SRR12529429/SRR12529429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/029/SRR12529429/SRR12529429_2.fastq.gz	Australia: Victoria
SRR12529430	SAMN15919057	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/030/SRR12529430/SRR12529430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/030/SRR12529430/SRR12529430_2.fastq.gz	Australia: Victoria
SRR12529446	SAMN15918485	2020-07-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/046/SRR12529446/SRR12529446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/046/SRR12529446/SRR12529446_2.fastq.gz	Australia: Victoria
SRR12529453	SAMN15918950	2020-07-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/053/SRR12529453/SRR12529453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/053/SRR12529453/SRR12529453_2.fastq.gz	Australia: Victoria
SRR12529473	SAMN15918889	2020-07-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/073/SRR12529473/SRR12529473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/073/SRR12529473/SRR12529473_2.fastq.gz	Australia: Victoria
SRR12529482	SAMN15918881	2020-07-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/082/SRR12529482/SRR12529482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/082/SRR12529482/SRR12529482_2.fastq.gz	Australia: Victoria
SRR12529497	SAMN15918781	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/097/SRR12529497/SRR12529497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/097/SRR12529497/SRR12529497_2.fastq.gz	Australia: Victoria
SRR12530384	SAMN15919531	2020-06-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/084/SRR12530384/SRR12530384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/084/SRR12530384/SRR12530384_2.fastq.gz	Australia: Victoria
SRR12530400	SAMN15920078	2020-07-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/000/SRR12530400/SRR12530400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/000/SRR12530400/SRR12530400_2.fastq.gz	Australia: Victoria
SRR12530404	SAMN15920074	2020-07-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/004/SRR12530404/SRR12530404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/004/SRR12530404/SRR12530404_2.fastq.gz	Australia: Victoria
SRR12530427	SAMN15919426	2020-06-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/027/SRR12530427/SRR12530427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/027/SRR12530427/SRR12530427_2.fastq.gz	Australia: Victoria
SRR12530438	SAMN15919425	2020-06-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/038/SRR12530438/SRR12530438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/038/SRR12530438/SRR12530438_2.fastq.gz	Australia: Victoria
SRR12530458	SAMN15919637	2020-06-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/058/SRR12530458/SRR12530458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/058/SRR12530458/SRR12530458_2.fastq.gz	Australia: Victoria
SRR12530474	SAMN15919514	2020-06-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/074/SRR12530474/SRR12530474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/074/SRR12530474/SRR12530474_2.fastq.gz	Australia: Victoria
SRR12530480	SAMN15919509	2020-06-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/080/SRR12530480/SRR12530480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/080/SRR12530480/SRR12530480_2.fastq.gz	Australia: Victoria
SRR12530487	SAMN15919386	2020-05-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/087/SRR12530487/SRR12530487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/087/SRR12530487/SRR12530487_2.fastq.gz	Australia: Victoria
SRR12530491	SAMN15919499	2020-06-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/091/SRR12530491/SRR12530491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/091/SRR12530491/SRR12530491_2.fastq.gz	Australia: Victoria
SRR12530492	SAMN15919498	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/092/SRR12530492/SRR12530492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/092/SRR12530492/SRR12530492_2.fastq.gz	Australia: Victoria
SRR12530500	SAMN15919468	2020-06-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/000/SRR12530500/SRR12530500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/000/SRR12530500/SRR12530500_2.fastq.gz	Australia: Victoria
SRR12530502	SAMN15920321	2020-07-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/002/SRR12530502/SRR12530502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/002/SRR12530502/SRR12530502_2.fastq.gz	Australia: Victoria
SRR12530550	SAMN15919585	2020-06-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/050/SRR12530550/SRR12530550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/050/SRR12530550/SRR12530550_2.fastq.gz	Australia: Victoria
SRR12530554	SAMN15919582	2020-06-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/054/SRR12530554/SRR12530554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/054/SRR12530554/SRR12530554_2.fastq.gz	Australia: Victoria
SRR12530557	SAMN15920163	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/057/SRR12530557/SRR12530557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/057/SRR12530557/SRR12530557_2.fastq.gz	Australia: Victoria
SRR12530564	SAMN15920157	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/064/SRR12530564/SRR12530564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/064/SRR12530564/SRR12530564_2.fastq.gz	Australia: Victoria
SRR12530568	SAMN15920153	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/068/SRR12530568/SRR12530568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/068/SRR12530568/SRR12530568_2.fastq.gz	Australia: Victoria
SRR12530580	SAMN15920315	2020-07-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/080/SRR12530580/SRR12530580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/080/SRR12530580/SRR12530580_2.fastq.gz	Australia: Victoria
SRR12530606	SAMN15919439	2020-06-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/006/SRR12530606/SRR12530606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/006/SRR12530606/SRR12530606_2.fastq.gz	Australia: Victoria
SRR12531392	SAMN15920372	2020-07-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/092/SRR12531392/SRR12531392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/092/SRR12531392/SRR12531392_2.fastq.gz	Australia: Victoria
SRR12531415	SAMN15920792	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12531415/SRR12531415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/015/SRR12531415/SRR12531415_2.fastq.gz	Australia: Tasmania
SRR12531418	SAMN15920410	2020-07-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/018/SRR12531418/SRR12531418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/018/SRR12531418/SRR12531418_2.fastq.gz	Australia: Victoria
SRR12531421	SAMN15920407	2020-07-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/021/SRR12531421/SRR12531421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/021/SRR12531421/SRR12531421_2.fastq.gz	Australia: Victoria
SRR12531445	SAMN15920678	2020-04-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/045/SRR12531445/SRR12531445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/045/SRR12531445/SRR12531445_2.fastq.gz	Australia: Tasmania
SRR12531481	SAMN15920351	2020-07-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/081/SRR12531481/SRR12531481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/081/SRR12531481/SRR12531481_2.fastq.gz	Australia: Victoria
SRR12531545	SAMN15920825	2020-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/045/SRR12531545/SRR12531545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/045/SRR12531545/SRR12531545_2.fastq.gz	Australia: Tasmania
SRR12531552	SAMN15920820	2020-03-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/052/SRR12531552/SRR12531552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/052/SRR12531552/SRR12531552_2.fastq.gz	Australia: Tasmania
SRR12531575	SAMN15920362	2020-07-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/075/SRR12531575/SRR12531575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/075/SRR12531575/SRR12531575_2.fastq.gz	Australia: Victoria
SRR12750769	SAMN16321275	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/069/SRR12750769/SRR12750769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/069/SRR12750769/SRR12750769_2.fastq.gz	Australia: Victoria
SRR12750770	SAMN16321274	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/070/SRR12750770/SRR12750770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/070/SRR12750770/SRR12750770_2.fastq.gz	Australia: Victoria
SRR12750771	SAMN16321273	2020-08-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/071/SRR12750771/SRR12750771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/071/SRR12750771/SRR12750771_2.fastq.gz	Australia: Victoria
SRR12750772	SAMN16321272	2020-09-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/072/SRR12750772/SRR12750772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/072/SRR12750772/SRR12750772_2.fastq.gz	Australia: Victoria
SRR12750774	SAMN16321270	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/074/SRR12750774/SRR12750774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/074/SRR12750774/SRR12750774_2.fastq.gz	Australia: Victoria
SRR12750775	SAMN16321269	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/075/SRR12750775/SRR12750775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/075/SRR12750775/SRR12750775_2.fastq.gz	Australia: Victoria
SRR12750780	SAMN16321265	2020-09-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/080/SRR12750780/SRR12750780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/080/SRR12750780/SRR12750780_2.fastq.gz	Australia: Victoria
SRR12750781	SAMN16321264	2020-09-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/081/SRR12750781/SRR12750781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/081/SRR12750781/SRR12750781_2.fastq.gz	Australia: Victoria
SRR12750782	SAMN16321263	2020-09-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/082/SRR12750782/SRR12750782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/082/SRR12750782/SRR12750782_2.fastq.gz	Australia: Victoria
SRR12750783	SAMN16321262	2020-09-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/083/SRR12750783/SRR12750783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/083/SRR12750783/SRR12750783_2.fastq.gz	Australia: Victoria
SRR12750785	SAMN16321260	2020-09-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/085/SRR12750785/SRR12750785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/085/SRR12750785/SRR12750785_2.fastq.gz	Australia: Victoria
SRR12750792	SAMN16321254	2020-09-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/092/SRR12750792/SRR12750792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/092/SRR12750792/SRR12750792_2.fastq.gz	Australia: Victoria
SRR12750793	SAMN16321772	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/093/SRR12750793/SRR12750793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/093/SRR12750793/SRR12750793_2.fastq.gz	Australia: Victoria
SRR12750794	SAMN16321771	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/094/SRR12750794/SRR12750794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/094/SRR12750794/SRR12750794_2.fastq.gz	Australia: Victoria
SRR12750797	SAMN16321768	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/097/SRR12750797/SRR12750797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/097/SRR12750797/SRR12750797_2.fastq.gz	Australia: Victoria
SRR12750798	SAMN16321156	2020-09-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/098/SRR12750798/SRR12750798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/098/SRR12750798/SRR12750798_2.fastq.gz	Australia: Victoria
SRR12750801	SAMN16321765	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/001/SRR12750801/SRR12750801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/001/SRR12750801/SRR12750801_2.fastq.gz	Australia: Victoria
SRR12750804	SAMN16321762	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12750804/SRR12750804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12750804/SRR12750804_2.fastq.gz	Australia: Victoria
SRR12750805	SAMN16321761	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/005/SRR12750805/SRR12750805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/005/SRR12750805/SRR12750805_2.fastq.gz	Australia: Victoria
SRR12750808	SAMN16321758	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/008/SRR12750808/SRR12750808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/008/SRR12750808/SRR12750808_2.fastq.gz	Australia: Victoria
SRR12750811	SAMN16321756	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/011/SRR12750811/SRR12750811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/011/SRR12750811/SRR12750811_2.fastq.gz	Australia: Victoria
SRR12750812	SAMN16321755	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/012/SRR12750812/SRR12750812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/012/SRR12750812/SRR12750812_2.fastq.gz	Australia: Victoria
SRR12750814	SAMN16321753	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/014/SRR12750814/SRR12750814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/014/SRR12750814/SRR12750814_2.fastq.gz	Australia: Victoria
SRR12750816	SAMN16321751	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/016/SRR12750816/SRR12750816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/016/SRR12750816/SRR12750816_2.fastq.gz	Australia: Victoria
SRR12750817	SAMN16321253	2020-09-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/017/SRR12750817/SRR12750817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/017/SRR12750817/SRR12750817_2.fastq.gz	Australia: Victoria
SRR12750818	SAMN16321252	2020-09-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/018/SRR12750818/SRR12750818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/018/SRR12750818/SRR12750818_2.fastq.gz	Australia: Victoria
SRR12750822	SAMN16321248	2020-09-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/022/SRR12750822/SRR12750822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/022/SRR12750822/SRR12750822_2.fastq.gz	Australia: Victoria
SRR12750826	SAMN16321245	2020-09-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/026/SRR12750826/SRR12750826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/026/SRR12750826/SRR12750826_2.fastq.gz	Australia: Victoria
SRR12750832	SAMN16321239	2020-09-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/032/SRR12750832/SRR12750832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/032/SRR12750832/SRR12750832_2.fastq.gz	Australia: Victoria
SRR12750834	SAMN16321103	2020-09-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/034/SRR12750834/SRR12750834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/034/SRR12750834/SRR12750834_2.fastq.gz	Australia: Victoria
SRR12750836	SAMN16321236	2020-09-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12750836/SRR12750836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12750836/SRR12750836_2.fastq.gz	Australia: Victoria
